position,layer,regime,fold,n_train,n_test,accuracy,roc_auc
audio,16,joint,actor_21_statement_01,92,4,0.75,1.0
audio,16,joint,actor_21_statement_02,92,4,0.5,1.0
audio,16,joint,actor_22_statement_01,92,4,0.75,1.0
audio,16,joint,actor_22_statement_02,92,4,0.5,1.0
audio,16,joint,actor_23_statement_01,92,4,1.0,1.0
audio,16,joint,actor_23_statement_02,92,4,0.5,1.0
audio,16,joint,actor_24_statement_01,92,4,0.75,1.0
audio,16,joint,actor_24_statement_02,92,4,0.5,1.0
audio,17,speaker,actor_01_statement_None,184,8,0.75,1.0
audio,17,speaker,actor_02_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_03_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_04_statement_None,184,8,0.625,0.8125
audio,17,speaker,actor_05_statement_None,184,8,0.875,1.0
audio,17,speaker,actor_06_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_07_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_08_statement_None,184,8,0.875,1.0
audio,17,speaker,actor_09_statement_None,184,8,0.5,1.0
audio,17,speaker,actor_10_statement_None,184,8,0.75,0.75
audio,17,speaker,actor_11_statement_None,184,8,0.75,0.9375
audio,17,speaker,actor_12_statement_None,184,8,0.875,1.0
audio,17,speaker,actor_13_statement_None,184,8,0.875,1.0
audio,17,speaker,actor_14_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_15_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_16_statement_None,184,8,0.875,0.875
audio,17,speaker,actor_17_statement_None,184,8,0.625,0.9375
audio,17,speaker,actor_18_statement_None,184,8,0.875,1.0
audio,17,speaker,actor_19_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_20_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_21_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_22_statement_None,184,8,0.875,1.0
audio,17,speaker,actor_23_statement_None,184,8,1.0,1.0
audio,17,speaker,actor_24_statement_None,184,8,0.625,0.9375
audio,17,statement,actor_None_statement_01,96,96,0.84375,0.9739583333333334
audio,17,statement,actor_None_statement_02,96,96,0.5104166666666666,0.93359375
audio,17,joint,actor_01_statement_01,92,4,0.75,1.0
audio,17,joint,actor_01_statement_02,92,4,0.5,1.0
audio,17,joint,actor_02_statement_01,92,4,1.0,1.0
audio,17,joint,actor_02_statement_02,92,4,0.5,1.0
audio,17,joint,actor_03_statement_01,92,4,0.75,1.0
audio,17,joint,actor_03_statement_02,92,4,0.5,1.0
audio,17,joint,actor_04_statement_01,92,4,0.5,0.75
audio,17,joint,actor_04_statement_02,92,4,0.5,1.0
audio,17,joint,actor_05_statement_01,92,4,1.0,1.0
audio,17,joint,actor_05_statement_02,92,4,0.5,1.0
audio,17,joint,actor_06_statement_01,92,4,1.0,1.0
audio,17,joint,actor_06_statement_02,92,4,0.5,1.0
audio,17,joint,actor_07_statement_01,92,4,0.5,1.0
audio,17,joint,actor_07_statement_02,92,4,0.5,1.0
audio,17,joint,actor_08_statement_01,92,4,0.75,1.0
audio,17,joint,actor_08_statement_02,92,4,0.5,1.0
audio,17,joint,actor_09_statement_01,92,4,1.0,1.0
audio,17,joint,actor_09_statement_02,92,4,0.5,1.0
audio,17,joint,actor_10_statement_01,92,4,0.5,1.0
audio,17,joint,actor_10_statement_02,92,4,0.5,0.5
audio,17,joint,actor_11_statement_01,92,4,0.75,0.75
audio,17,joint,actor_11_statement_02,92,4,0.5,0.5
audio,17,joint,actor_12_statement_01,92,4,0.5,1.0
audio,17,joint,actor_12_statement_02,92,4,0.5,1.0
audio,17,joint,actor_13_statement_01,92,4,0.75,1.0
audio,17,joint,actor_13_statement_02,92,4,0.5,1.0
audio,17,joint,actor_14_statement_01,92,4,1.0,1.0
audio,17,joint,actor_14_statement_02,92,4,0.75,1.0
audio,17,joint,actor_15_statement_01,92,4,0.5,1.0
audio,17,joint,actor_15_statement_02,92,4,0.5,1.0
audio,17,joint,actor_16_statement_01,92,4,0.75,0.75
audio,17,joint,actor_16_statement_02,92,4,0.5,1.0
audio,17,joint,actor_17_statement_01,92,4,0.5,0.75
audio,17,joint,actor_17_statement_02,92,4,0.5,1.0
audio,17,joint,actor_18_statement_01,92,4,0.75,1.0
audio,17,joint,actor_18_statement_02,92,4,0.5,1.0
audio,17,joint,actor_19_statement_01,92,4,0.75,1.0
audio,17,joint,actor_19_statement_02,92,4,0.5,1.0
audio,17,joint,actor_20_statement_01,92,4,1.0,1.0
audio,17,joint,actor_20_statement_02,92,4,0.5,1.0
audio,17,joint,actor_21_statement_01,92,4,0.5,1.0
audio,17,joint,actor_21_statement_02,92,4,0.5,1.0
audio,17,joint,actor_22_statement_01,92,4,1.0,1.0
audio,17,joint,actor_22_statement_02,92,4,0.5,1.0
audio,17,joint,actor_23_statement_01,92,4,1.0,1.0
audio,17,joint,actor_23_statement_02,92,4,0.5,1.0
audio,17,joint,actor_24_statement_01,92,4,0.75,1.0
audio,17,joint,actor_24_statement_02,92,4,0.5,1.0
audio,18,speaker,actor_01_statement_None,184,8,0.75,0.875
audio,18,speaker,actor_02_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_03_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_04_statement_None,184,8,0.625,0.8125
audio,18,speaker,actor_05_statement_None,184,8,0.875,1.0
audio,18,speaker,actor_06_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_07_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_08_statement_None,184,8,0.75,1.0
audio,18,speaker,actor_09_statement_None,184,8,0.625,1.0
audio,18,speaker,actor_10_statement_None,184,8,0.75,0.625
audio,18,speaker,actor_11_statement_None,184,8,0.75,0.875
audio,18,speaker,actor_12_statement_None,184,8,0.875,1.0
audio,18,speaker,actor_13_statement_None,184,8,0.875,1.0
audio,18,speaker,actor_14_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_15_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_16_statement_None,184,8,0.875,0.9375
audio,18,speaker,actor_17_statement_None,184,8,0.625,1.0
audio,18,speaker,actor_18_statement_None,184,8,0.875,1.0
audio,18,speaker,actor_19_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_20_statement_None,184,8,0.875,1.0
audio,18,speaker,actor_21_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_22_statement_None,184,8,0.875,1.0
audio,18,speaker,actor_23_statement_None,184,8,1.0,1.0
audio,18,speaker,actor_24_statement_None,184,8,0.75,1.0
audio,18,statement,actor_None_statement_01,96,96,0.8333333333333334,0.9691840277777778
audio,18,statement,actor_None_statement_02,96,96,0.5104166666666666,0.9388020833333334
audio,18,joint,actor_01_statement_01,92,4,0.75,1.0
audio,18,joint,actor_01_statement_02,92,4,0.5,1.0
audio,18,joint,actor_02_statement_01,92,4,1.0,1.0
audio,18,joint,actor_02_statement_02,92,4,0.5,1.0
audio,18,joint,actor_03_statement_01,92,4,0.75,1.0
audio,18,joint,actor_03_statement_02,92,4,0.5,1.0
audio,18,joint,actor_04_statement_01,92,4,0.75,0.75
audio,18,joint,actor_04_statement_02,92,4,0.75,1.0
audio,18,joint,actor_05_statement_01,92,4,1.0,1.0
audio,18,joint,actor_05_statement_02,92,4,0.5,1.0
audio,18,joint,actor_06_statement_01,92,4,1.0,1.0
audio,18,joint,actor_06_statement_02,92,4,0.5,1.0
audio,18,joint,actor_07_statement_01,92,4,0.5,1.0
audio,18,joint,actor_07_statement_02,92,4,0.5,1.0
audio,18,joint,actor_08_statement_01,92,4,1.0,1.0
audio,18,joint,actor_08_statement_02,92,4,0.5,1.0
audio,18,joint,actor_09_statement_01,92,4,1.0,1.0
audio,18,joint,actor_09_statement_02,92,4,0.5,1.0
audio,18,joint,actor_10_statement_01,92,4,0.5,1.0
audio,18,joint,actor_10_statement_02,92,4,0.5,0.5
audio,18,joint,actor_11_statement_01,92,4,0.75,1.0
audio,18,joint,actor_11_statement_02,92,4,0.5,0.5
audio,18,joint,actor_12_statement_01,92,4,0.5,1.0
audio,18,joint,actor_12_statement_02,92,4,0.5,1.0
audio,18,joint,actor_13_statement_01,92,4,0.75,1.0
audio,18,joint,actor_13_statement_02,92,4,0.5,1.0
audio,18,joint,actor_14_statement_01,92,4,1.0,1.0
audio,18,joint,actor_14_statement_02,92,4,1.0,1.0
audio,18,joint,actor_15_statement_01,92,4,0.5,1.0
audio,18,joint,actor_15_statement_02,92,4,0.5,1.0
audio,18,joint,actor_16_statement_01,92,4,0.5,0.75
audio,18,joint,actor_16_statement_02,92,4,0.5,1.0
audio,18,joint,actor_17_statement_01,92,4,0.5,0.75
audio,18,joint,actor_17_statement_02,92,4,0.5,1.0
audio,18,joint,actor_18_statement_01,92,4,0.75,1.0
audio,18,joint,actor_18_statement_02,92,4,0.5,1.0
audio,18,joint,actor_19_statement_01,92,4,0.75,1.0
audio,18,joint,actor_19_statement_02,92,4,0.5,1.0
audio,18,joint,actor_20_statement_01,92,4,1.0,1.0
audio,18,joint,actor_20_statement_02,92,4,0.5,1.0
audio,18,joint,actor_21_statement_01,92,4,1.0,1.0
audio,18,joint,actor_21_statement_02,92,4,0.5,1.0
audio,18,joint,actor_22_statement_01,92,4,0.75,1.0
audio,18,joint,actor_22_statement_02,92,4,0.5,1.0
audio,18,joint,actor_23_statement_01,92,4,1.0,1.0
audio,18,joint,actor_23_statement_02,92,4,0.5,1.0
audio,18,joint,actor_24_statement_01,92,4,0.75,1.0
audio,18,joint,actor_24_statement_02,92,4,0.5,1.0
audio,19,speaker,actor_01_statement_None,184,8,0.75,1.0
audio,19,speaker,actor_02_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_03_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_04_statement_None,184,8,0.5,0.8125
audio,19,speaker,actor_05_statement_None,184,8,0.875,1.0
audio,19,speaker,actor_06_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_07_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_08_statement_None,184,8,0.75,1.0
audio,19,speaker,actor_09_statement_None,184,8,0.625,1.0
audio,19,speaker,actor_10_statement_None,184,8,0.75,0.5625
audio,19,speaker,actor_11_statement_None,184,8,0.75,1.0
audio,19,speaker,actor_12_statement_None,184,8,0.875,0.9375
audio,19,speaker,actor_13_statement_None,184,8,0.875,1.0
audio,19,speaker,actor_14_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_15_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_16_statement_None,184,8,0.875,1.0
audio,19,speaker,actor_17_statement_None,184,8,0.625,0.9375
audio,19,speaker,actor_18_statement_None,184,8,0.875,1.0
audio,19,speaker,actor_19_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_20_statement_None,184,8,0.875,1.0
audio,19,speaker,actor_21_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_22_statement_None,184,8,0.75,1.0
audio,19,speaker,actor_23_statement_None,184,8,1.0,1.0
audio,19,speaker,actor_24_statement_None,184,8,0.75,1.0
audio,19,statement,actor_None_statement_01,96,96,0.6354166666666666,0.9678819444444444
audio,19,statement,actor_None_statement_02,96,96,0.53125,0.9396701388888888
audio,19,joint,actor_01_statement_01,92,4,0.75,1.0
audio,19,joint,actor_01_statement_02,92,4,0.5,1.0
audio,19,joint,actor_02_statement_01,92,4,0.5,1.0
audio,19,joint,actor_02_statement_02,92,4,0.5,1.0
audio,19,joint,actor_03_statement_01,92,4,0.75,1.0
audio,19,joint,actor_03_statement_02,92,4,0.5,1.0
audio,19,joint,actor_04_statement_01,92,4,0.75,0.75
audio,19,joint,actor_04_statement_02,92,4,0.75,1.0
audio,19,joint,actor_05_statement_01,92,4,0.5,1.0
audio,19,joint,actor_05_statement_02,92,4,0.5,1.0
audio,19,joint,actor_06_statement_01,92,4,1.0,1.0
audio,19,joint,actor_06_statement_02,92,4,0.5,1.0
audio,19,joint,actor_07_statement_01,92,4,0.5,1.0
audio,19,joint,actor_07_statement_02,92,4,0.5,1.0
audio,19,joint,actor_08_statement_01,92,4,0.75,1.0
audio,19,joint,actor_08_statement_02,92,4,0.5,1.0
audio,19,joint,actor_09_statement_01,92,4,1.0,1.0
audio,19,joint,actor_09_statement_02,92,4,0.5,1.0
audio,19,joint,actor_10_statement_01,92,4,0.5,1.0
audio,19,joint,actor_10_statement_02,92,4,0.5,0.5
audio,19,joint,actor_11_statement_01,92,4,0.5,0.75
audio,19,joint,actor_11_statement_02,92,4,0.5,0.75
audio,19,joint,actor_12_statement_01,92,4,0.5,1.0
audio,19,joint,actor_12_statement_02,92,4,0.5,1.0
audio,19,joint,actor_13_statement_01,92,4,0.75,1.0
audio,19,joint,actor_13_statement_02,92,4,0.5,1.0
audio,19,joint,actor_14_statement_01,92,4,0.5,1.0
audio,19,joint,actor_14_statement_02,92,4,1.0,1.0
audio,19,joint,actor_15_statement_01,92,4,0.5,1.0
audio,19,joint,actor_15_statement_02,92,4,0.5,1.0
audio,19,joint,actor_16_statement_01,92,4,0.5,0.75
audio,19,joint,actor_16_statement_02,92,4,0.5,1.0
audio,19,joint,actor_17_statement_01,92,4,0.5,0.75
audio,19,joint,actor_17_statement_02,92,4,0.5,1.0
audio,19,joint,actor_18_statement_01,92,4,0.5,1.0
audio,19,joint,actor_18_statement_02,92,4,0.5,1.0
audio,19,joint,actor_19_statement_01,92,4,0.75,1.0
audio,19,joint,actor_19_statement_02,92,4,0.5,1.0
audio,19,joint,actor_20_statement_01,92,4,1.0,1.0
audio,19,joint,actor_20_statement_02,92,4,0.5,1.0
audio,19,joint,actor_21_statement_01,92,4,0.5,1.0
audio,19,joint,actor_21_statement_02,92,4,0.5,1.0
audio,19,joint,actor_22_statement_01,92,4,0.5,1.0
audio,19,joint,actor_22_statement_02,92,4,0.5,1.0
audio,19,joint,actor_23_statement_01,92,4,0.75,1.0
audio,19,joint,actor_23_statement_02,92,4,0.5,1.0
audio,19,joint,actor_24_statement_01,92,4,1.0,1.0
audio,19,joint,actor_24_statement_02,92,4,0.5,1.0
audio,20,speaker,actor_01_statement_None,184,8,0.75,0.8125
audio,20,speaker,actor_02_statement_None,184,8,1.0,1.0
audio,20,speaker,actor_03_statement_None,184,8,1.0,1.0
audio,20,speaker,actor_04_statement_None,184,8,0.5,0.75
audio,20,speaker,actor_05_statement_None,184,8,0.875,0.875
audio,20,speaker,actor_06_statement_None,184,8,1.0,1.0
audio,20,speaker,actor_07_statement_None,184,8,0.875,1.0
audio,20,speaker,actor_08_statement_None,184,8,0.75,1.0
audio,20,speaker,actor_09_statement_None,184,8,0.5,1.0
audio,20,speaker,actor_10_statement_None,184,8,0.625,0.5625
audio,20,speaker,actor_11_statement_None,184,8,0.875,1.0
audio,20,speaker,actor_12_statement_None,184,8,0.875,0.9375
audio,20,speaker,actor_13_statement_None,184,8,0.875,1.0
audio,20,speaker,actor_14_statement_None,184,8,0.875,1.0
audio,20,speaker,actor_15_statement_None,184,8,1.0,1.0
audio,20,speaker,actor_16_statement_None,184,8,0.875,1.0
audio,20,speaker,actor_17_statement_None,184,8,0.5,0.9375
audio,20,speaker,actor_18_statement_None,184,8,0.875,1.0
audio,20,speaker,actor_19_statement_None,184,8,1.0,1.0
audio,20,speaker,actor_20_statement_None,184,8,0.75,1.0
audio,20,speaker,actor_21_statement_None,184,8,1.0,1.0
audio,20,speaker,actor_22_statement_None,184,8,0.875,1.0
audio,20,speaker,actor_23_statement_None,184,8,1.0,1.0
audio,20,speaker,actor_24_statement_None,184,8,0.875,1.0
audio,20,statement,actor_None_statement_01,96,96,0.6145833333333334,0.9644097222222222
audio,20,statement,actor_None_statement_02,96,96,0.5,0.9331597222222222
audio,20,joint,actor_01_statement_01,92,4,0.5,1.0
audio,20,joint,actor_01_statement_02,92,4,0.5,1.0
audio,20,joint,actor_02_statement_01,92,4,0.5,1.0
audio,20,joint,actor_02_statement_02,92,4,0.5,1.0
audio,20,joint,actor_03_statement_01,92,4,0.5,1.0
audio,20,joint,actor_03_statement_02,92,4,0.5,1.0
audio,20,joint,actor_04_statement_01,92,4,0.5,0.75
audio,20,joint,actor_04_statement_02,92,4,0.5,1.0
audio,20,joint,actor_05_statement_01,92,4,0.5,1.0
audio,20,joint,actor_05_statement_02,92,4,0.5,1.0
audio,20,joint,actor_06_statement_01,92,4,1.0,1.0
audio,20,joint,actor_06_statement_02,92,4,0.5,1.0
audio,20,joint,actor_07_statement_01,92,4,0.5,1.0
audio,20,joint,actor_07_statement_02,92,4,0.5,1.0
audio,20,joint,actor_08_statement_01,92,4,0.75,1.0
audio,20,joint,actor_08_statement_02,92,4,0.5,1.0
audio,20,joint,actor_09_statement_01,92,4,1.0,1.0
audio,20,joint,actor_09_statement_02,92,4,0.5,1.0
audio,20,joint,actor_10_statement_01,92,4,0.5,1.0
audio,20,joint,actor_10_statement_02,92,4,0.5,0.5
audio,20,joint,actor_11_statement_01,92,4,0.5,1.0
audio,20,joint,actor_11_statement_02,92,4,0.5,0.75
audio,20,joint,actor_12_statement_01,92,4,0.5,0.75
audio,20,joint,actor_12_statement_02,92,4,0.5,1.0
audio,20,joint,actor_13_statement_01,92,4,0.5,1.0
audio,20,joint,actor_13_statement_02,92,4,0.5,1.0
audio,20,joint,actor_14_statement_01,92,4,0.5,1.0
audio,20,joint,actor_14_statement_02,92,4,0.5,1.0
audio,20,joint,actor_15_statement_01,92,4,0.5,1.0
audio,20,joint,actor_15_statement_02,92,4,0.5,1.0
audio,20,joint,actor_16_statement_01,92,4,0.5,0.75
audio,20,joint,actor_16_statement_02,92,4,0.5,1.0
audio,20,joint,actor_17_statement_01,92,4,0.5,0.75
audio,20,joint,actor_17_statement_02,92,4,0.5,1.0
audio,20,joint,actor_18_statement_01,92,4,0.5,1.0
audio,20,joint,actor_18_statement_02,92,4,0.5,1.0
audio,20,joint,actor_19_statement_01,92,4,0.75,1.0
audio,20,joint,actor_19_statement_02,92,4,0.5,1.0
audio,20,joint,actor_20_statement_01,92,4,1.0,1.0
audio,20,joint,actor_20_statement_02,92,4,0.5,1.0
audio,20,joint,actor_21_statement_01,92,4,0.5,1.0
audio,20,joint,actor_21_statement_02,92,4,0.5,1.0
audio,20,joint,actor_22_statement_01,92,4,0.5,1.0
audio,20,joint,actor_22_statement_02,92,4,0.5,1.0
audio,20,joint,actor_23_statement_01,92,4,0.75,1.0
audio,20,joint,actor_23_statement_02,92,4,0.5,1.0
audio,20,joint,actor_24_statement_01,92,4,0.75,1.0
audio,20,joint,actor_24_statement_02,92,4,0.5,1.0
audio,21,speaker,actor_01_statement_None,184,8,0.75,0.75
audio,21,speaker,actor_02_statement_None,184,8,1.0,1.0
audio,21,speaker,actor_03_statement_None,184,8,1.0,1.0
audio,21,speaker,actor_04_statement_None,184,8,0.5,0.75
audio,21,speaker,actor_05_statement_None,184,8,0.875,0.875
audio,21,speaker,actor_06_statement_None,184,8,1.0,1.0
audio,21,speaker,actor_07_statement_None,184,8,0.875,1.0
audio,21,speaker,actor_08_statement_None,184,8,0.75,1.0
audio,21,speaker,actor_09_statement_None,184,8,0.625,1.0
audio,21,speaker,actor_10_statement_None,184,8,0.5,0.5625
audio,21,speaker,actor_11_statement_None,184,8,0.875,1.0
audio,21,speaker,actor_12_statement_None,184,8,0.875,0.875
audio,21,speaker,actor_13_statement_None,184,8,0.875,1.0
audio,21,speaker,actor_14_statement_None,184,8,0.875,1.0
audio,21,speaker,actor_15_statement_None,184,8,1.0,1.0
audio,21,speaker,actor_16_statement_None,184,8,0.875,0.9375
audio,21,speaker,actor_17_statement_None,184,8,0.625,1.0
audio,21,speaker,actor_18_statement_None,184,8,0.875,1.0
audio,21,speaker,actor_19_statement_None,184,8,1.0,1.0
audio,21,speaker,actor_20_statement_None,184,8,0.75,1.0
audio,21,speaker,actor_21_statement_None,184,8,1.0,1.0
audio,21,speaker,actor_22_statement_None,184,8,0.75,1.0
audio,21,speaker,actor_23_statement_None,184,8,1.0,1.0
audio,21,speaker,actor_24_statement_None,184,8,0.75,1.0
audio,21,statement,actor_None_statement_01,96,96,0.6145833333333334,0.9670138888888888
audio,21,statement,actor_None_statement_02,96,96,0.5,0.921875
audio,21,joint,actor_01_statement_01,92,4,0.5,1.0
audio,21,joint,actor_01_statement_02,92,4,0.5,1.0
audio,21,joint,actor_02_statement_01,92,4,0.5,1.0
audio,21,joint,actor_02_statement_02,92,4,0.5,1.0
audio,21,joint,actor_03_statement_01,92,4,0.5,1.0
audio,21,joint,actor_03_statement_02,92,4,0.5,1.0
audio,21,joint,actor_04_statement_01,92,4,0.75,0.75
audio,21,joint,actor_04_statement_02,92,4,0.5,1.0
audio,21,joint,actor_05_statement_01,92,4,0.5,1.0
audio,21,joint,actor_05_statement_02,92,4,0.5,1.0
audio,21,joint,actor_06_statement_01,92,4,1.0,1.0
audio,21,joint,actor_06_statement_02,92,4,0.5,1.0
audio,21,joint,actor_07_statement_01,92,4,0.5,1.0
audio,21,joint,actor_07_statement_02,92,4,0.5,1.0
audio,21,joint,actor_08_statement_01,92,4,0.75,1.0
audio,21,joint,actor_08_statement_02,92,4,0.5,1.0
audio,21,joint,actor_09_statement_01,92,4,1.0,1.0
audio,21,joint,actor_09_statement_02,92,4,0.5,1.0
audio,21,joint,actor_10_statement_01,92,4,0.5,1.0
audio,21,joint,actor_10_statement_02,92,4,0.5,0.5
audio,21,joint,actor_11_statement_01,92,4,0.5,1.0
audio,21,joint,actor_11_statement_02,92,4,0.5,0.75
audio,21,joint,actor_12_statement_01,92,4,0.5,0.75
audio,21,joint,actor_12_statement_02,92,4,0.5,1.0
audio,21,joint,actor_13_statement_01,92,4,0.5,1.0
audio,21,joint,actor_13_statement_02,92,4,0.5,1.0
audio,21,joint,actor_14_statement_01,92,4,0.5,1.0
audio,21,joint,actor_14_statement_02,92,4,0.5,1.0
audio,21,joint,actor_15_statement_01,92,4,0.5,1.0
audio,21,joint,actor_15_statement_02,92,4,0.5,1.0
audio,21,joint,actor_16_statement_01,92,4,0.5,0.75
audio,21,joint,actor_16_statement_02,92,4,0.5,1.0
audio,21,joint,actor_17_statement_01,92,4,0.5,0.75
audio,21,joint,actor_17_statement_02,92,4,0.5,1.0
audio,21,joint,actor_18_statement_01,92,4,0.5,1.0
audio,21,joint,actor_18_statement_02,92,4,0.5,1.0
audio,21,joint,actor_19_statement_01,92,4,0.5,1.0
audio,21,joint,actor_19_statement_02,92,4,0.5,1.0
audio,21,joint,actor_20_statement_01,92,4,1.0,1.0
audio,21,joint,actor_20_statement_02,92,4,0.5,1.0
audio,21,joint,actor_21_statement_01,92,4,0.5,1.0
audio,21,joint,actor_21_statement_02,92,4,0.5,1.0
audio,21,joint,actor_22_statement_01,92,4,0.5,1.0
audio,21,joint,actor_22_statement_02,92,4,0.5,1.0
audio,21,joint,actor_23_statement_01,92,4,0.75,1.0
audio,21,joint,actor_23_statement_02,92,4,0.5,1.0
audio,21,joint,actor_24_statement_01,92,4,1.0,1.0
audio,21,joint,actor_24_statement_02,92,4,0.5,1.0
audio,22,speaker,actor_01_statement_None,184,8,0.75,0.75
audio,22,speaker,actor_02_statement_None,184,8,1.0,1.0
audio,22,speaker,actor_03_statement_None,184,8,1.0,1.0
audio,22,speaker,actor_04_statement_None,184,8,0.5,0.6875
audio,22,speaker,actor_05_statement_None,184,8,0.875,0.9375
audio,22,speaker,actor_06_statement_None,184,8,1.0,1.0
audio,22,speaker,actor_07_statement_None,184,8,0.875,1.0
audio,22,speaker,actor_08_statement_None,184,8,0.75,1.0
audio,22,speaker,actor_09_statement_None,184,8,0.625,1.0
audio,22,speaker,actor_10_statement_None,184,8,0.625,0.5625
audio,22,speaker,actor_11_statement_None,184,8,0.875,1.0
audio,22,speaker,actor_12_statement_None,184,8,0.875,0.875
audio,22,speaker,actor_13_statement_None,184,8,0.875,1.0
